"cod_hito";"rpm";"limite_exigido";"frecuencia_exigida";"fecha_emision"
14299;535;"6 - 8,5";96;"03-07-2015"
14300;535;"6 - 8,5";96;"03-07-2015"
14301;535;"6 - 8,5";96;"03-07-2015"
14302;535;"6 - 8,5";96;"03-07-2015"
14303;535;"6 - 8,5";96;"03-07-2015"
14304;535;"6 - 8,5";96;"03-07-2015"
14305;535;"6 - 8,5";96;"03-07-2015"
14306;535;"6 - 8,5";96;"03-07-2015"
14307;535;"6 - 8,5";96;"03-07-2015"
14308;535;"6 - 8,5";96;"03-07-2015"
14309;535;"6 - 8,5";96;"03-07-2015"
14310;535;"6 - 8,5";96;"03-07-2015"
14311;535;"6 - 8,5";96;"03-07-2015"
14312;535;"6 - 8,5";96;"03-07-2015"
14313;535;"6 - 8,5";96;"03-07-2015"
14314;535;"6 - 8,5";96;"03-07-2015"
14315;535;"6 - 8,5";96;"03-07-2015"
14316;535;"6 - 8,5";96;"03-07-2015"
14317;535;"6 - 8,5";96;"03-07-2015"
14318;535;"6 - 8,5";96;"03-07-2015"
14319;535;"6 - 8,5";96;"03-07-2015"
14320;535;"6 - 8,5";96;"03-07-2015"
14321;535;"6 - 8,5";96;"03-07-2015"
14322;535;"6 - 8,5";96;"03-07-2015"
14323;535;"6 - 8,5";96;"03-07-2015"
14324;535;"6 - 8,5";96;"03-07-2015"
14325;535;"6 - 8,5";96;"03-07-2015"
14326;535;"6 - 8,5";96;"03-07-2015"
14327;535;"6 - 8,5";96;"03-07-2015"
14328;535;"6 - 8,5";96;"03-07-2015"
14329;535;"6 - 8,5";96;"03-07-2015"
14330;535;"6 - 8,5";96;"03-07-2015"
14331;535;"6 - 8,5";96;"03-07-2015"
14332;535;"6 - 8,5";96;"03-07-2015"
14333;535;"6 - 8,5";96;"03-07-2015"
14334;535;"6 - 8,5";96;"03-07-2015"
14335;535;"6 - 8,5";96;"03-07-2015"
14336;535;"6 - 8,5";96;"03-07-2015"
14337;535;"6 - 8,5";96;"03-07-2015"
14338;535;"6 - 8,5";96;"03-07-2015"
14339;535;"6 - 8,5";96;"03-07-2015"
14340;535;"6 - 8,5";96;"03-07-2015"
14341;535;"6 - 8,5";96;"03-07-2015"
14342;535;"6 - 8,5";96;"03-07-2015"
14343;535;"6 - 8,5";96;"03-07-2015"
14344;535;"6 - 8,5";96;"03-07-2015"
14345;535;"6 - 8,5";96;"03-07-2015"
14346;535;"6 - 8,5";96;"03-07-2015"
14347;535;"6 - 8,5";96;"03-07-2015"
14348;535;"6 - 8,5";96;"03-07-2015"
14349;535;"6 - 8,5";96;"03-07-2015"
14350;535;"6 - 8,5";96;"03-07-2015"
14351;535;"6 - 8,5";96;"03-07-2015"
14352;535;"6 - 8,5";96;"03-07-2015"
14353;535;"6 - 8,5";96;"03-07-2015"
14354;535;"6 - 8,5";96;"03-07-2015"
14355;535;"6 - 8,5";96;"03-07-2015"
14356;535;"6 - 8,5";96;"03-07-2015"
14357;535;"6 - 8,5";96;"03-07-2015"
14358;535;"6 - 8,5";96;"03-07-2015"
14359;535;"6 - 8,5";96;"03-07-2015"
14360;535;"6 - 8,5";96;"03-07-2015"
14361;535;"6 - 8,5";96;"03-07-2015"
14362;535;"6 - 8,5";96;"03-07-2015"
14363;535;"6 - 8,5";96;"03-07-2015"
14364;535;"6 - 8,5";96;"03-07-2015"
14365;535;"6 - 8,5";96;"03-07-2015"
14366;535;"6 - 8,5";96;"03-07-2015"
14367;535;"6 - 8,5";96;"03-07-2015"
14368;535;"6 - 8,5";96;"03-07-2015"
14369;535;"6 - 8,5";96;"03-07-2015"
14370;535;"6 - 8,5";96;"03-07-2015"
14371;535;"6 - 8,5";96;"03-07-2015"
14372;535;"6 - 8,5";96;"03-07-2015"
14373;535;"6 - 8,5";96;"03-07-2015"
14374;535;"6 - 8,5";96;"03-07-2015"
14375;535;"6 - 8,5";96;"03-07-2015"
14376;535;"6 - 8,5";96;"03-07-2015"
14377;535;"6 - 8,5";96;"03-07-2015"
14378;535;"6 - 8,5";96;"03-07-2015"
14379;535;"6 - 8,5";96;"03-07-2015"
14380;535;"6 - 8,5";96;"03-07-2015"
14381;535;"6 - 8,5";96;"03-07-2015"
14382;535;"6 - 8,5";96;"03-07-2015"
14383;535;"6 - 8,5";96;"03-07-2015"
14384;535;"6 - 8,5";96;"03-07-2015"
14385;535;"6 - 8,5";96;"03-07-2015"
14386;535;"6 - 8,5";96;"03-07-2015"
14387;535;"6 - 8,5";96;"03-07-2015"
14388;535;"6 - 8,5";96;"03-07-2015"
14389;535;"6 - 8,5";96;"03-07-2015"
14390;535;"6 - 8,5";96;"03-07-2015"
14391;535;"6 - 8,5";96;"03-07-2015"
14392;535;"6 - 8,5";96;"03-07-2015"
14393;535;"6 - 8,5";96;"03-07-2015"
14394;535;"6 - 8,5";96;"03-07-2015"
14395;535;"6 - 8,5";96;"03-07-2015"
14396;535;"6 - 8,5";96;"03-07-2015"
14397;535;"6 - 8,5";96;"03-07-2015"
14398;535;"6 - 8,5";96;"03-07-2015"
14399;535;"6 - 8,5";96;"03-07-2015"
14400;535;"6 - 8,5";96;"03-07-2015"
14401;535;"6 - 8,5";96;"03-07-2015"
14402;535;"6 - 8,5";96;"03-07-2015"
14403;535;"6 - 8,5";96;"03-07-2015"
14404;535;"6 - 8,5";96;"03-07-2015"
14405;535;"6 - 8,5";96;"03-07-2015"
14406;535;"6 - 8,5";96;"03-07-2015"
14407;535;"6 - 8,5";96;"03-07-2015"
14408;535;"6 - 8,5";96;"03-07-2015"
14409;535;"6 - 8,5";96;"03-07-2015"
14410;535;"6 - 8,5";96;"03-07-2015"
14411;535;"6 - 8,5";96;"03-07-2015"
14412;535;"6 - 8,5";96;"03-07-2015"
14413;535;"6 - 8,5";96;"03-07-2015"
14414;535;"6 - 8,5";96;"03-07-2015"
14415;535;"6 - 8,5";96;"03-07-2015"
14416;535;"6 - 8,5";96;"03-07-2015"
14417;535;"6 - 8,5";96;"03-07-2015"
14418;535;"6 - 8,5";96;"03-07-2015"
14419;535;"6 - 8,5";96;"03-07-2015"
14420;535;"6 - 8,5";96;"03-07-2015"
14421;535;"6 - 8,5";96;"03-07-2015"
14422;535;"6 - 8,5";96;"03-07-2015"
14423;535;"6 - 8,5";96;"03-07-2015"
14424;535;"6 - 8,5";96;"03-07-2015"
14425;535;"6 - 8,5";96;"03-07-2015"
14426;535;"6 - 8,5";96;"03-07-2015"
14427;535;"6 - 8,5";96;"03-07-2015"
14428;535;"6 - 8,5";96;"03-07-2015"
14429;535;"6 - 8,5";96;"03-07-2015"
14430;535;"6 - 8,5";96;"03-07-2015"
14431;535;"6 - 8,5";96;"03-07-2015"
14432;535;"6 - 8,5";96;"03-07-2015"
14433;535;"6 - 8,5";96;"03-07-2015"
14434;535;"6 - 8,5";96;"03-07-2015"
14435;535;"6 - 8,5";96;"03-07-2015"
14436;535;"6 - 8,5";96;"03-07-2015"
14437;535;"6 - 8,5";96;"03-07-2015"
14438;535;"6 - 8,5";96;"03-07-2015"
14439;535;"6 - 8,5";96;"03-07-2015"
14440;535;"6 - 8,5";96;"03-07-2015"
14441;535;"6 - 8,5";96;"03-07-2015"
14442;535;"6 - 8,5";96;"03-07-2015"
14443;535;"6 - 8,5";96;"03-07-2015"
14444;535;"6 - 8,5";96;"03-07-2015"
14445;535;"6 - 8,5";96;"03-07-2015"
14446;535;"6 - 8,5";96;"03-07-2015"
14447;535;"6 - 8,5";96;"03-07-2015"
14448;535;"6 - 8,5";96;"03-07-2015"
14449;535;"6 - 8,5";96;"03-07-2015"
14450;535;"6 - 8,5";96;"03-07-2015"
14451;535;"6 - 8,5";96;"03-07-2015"
14452;535;"6 - 8,5";96;"03-07-2015"
14453;535;"6 - 8,5";96;"03-07-2015"
14454;535;"6 - 8,5";96;"03-07-2015"
14455;535;"6 - 8,5";96;"03-07-2015"
14456;535;"6 - 8,5";96;"03-07-2015"
14457;535;"6 - 8,5";96;"03-07-2015"
14458;535;"6 - 8,5";96;"03-07-2015"
14459;535;"6 - 8,5";96;"03-07-2015"
14460;535;"6 - 8,5";96;"03-07-2015"
14461;535;"6 - 8,5";96;"03-07-2015"
14462;535;"6 - 8,5";96;"03-07-2015"
14463;535;"6 - 8,5";96;"03-07-2015"
14464;535;"6 - 8,5";96;"03-07-2015"
14465;535;"6 - 8,5";96;"03-07-2015"
14466;535;"6 - 8,5";96;"03-07-2015"
14467;535;"6 - 8,5";96;"03-07-2015"
14468;535;"6 - 8,5";96;"03-07-2015"
14469;535;"6 - 8,5";96;"03-07-2015"
14470;535;"6 - 8,5";96;"03-07-2015"
14471;535;"6 - 8,5";96;"03-07-2015"
14472;535;"6 - 8,5";96;"03-07-2015"
14473;535;"6 - 8,5";96;"03-07-2015"
14474;535;"6 - 8,5";96;"03-07-2015"
14475;535;"6 - 8,5";96;"03-07-2015"
14476;535;"6 - 8,5";96;"03-07-2015"
14477;535;"6 - 8,5";96;"03-07-2015"
14478;535;"6 - 8,5";96;"03-07-2015"
14479;535;"6 - 8,5";96;"03-07-2015"
14480;535;"6 - 8,5";96;"03-07-2015"
14481;535;"6 - 8,5";96;"03-07-2015"
14482;535;"6 - 8,5";96;"03-07-2015"
14483;535;"6 - 8,5";96;"03-07-2015"
14484;535;"6 - 8,5";96;"03-07-2015"
14485;535;"6 - 8,5";96;"03-07-2015"
14486;535;"6 - 8,5";96;"03-07-2015"
14487;535;"6 - 8,5";96;"03-07-2015"
14488;535;"6 - 8,5";96;"03-07-2015"
14489;535;"6 - 8,5";96;"03-07-2015"
14490;535;"6 - 8,5";96;"03-07-2015"
14491;535;"6 - 8,5";96;"03-07-2015"
14492;535;"6 - 8,5";96;"03-07-2015"
14493;535;"6 - 8,5";96;"03-07-2015"
14494;535;"6 - 8,5";96;"03-07-2015"
14495;535;"6 - 8,5";96;"03-07-2015"
14496;535;"6 - 8,5";96;"03-07-2015"
14497;535;"6 - 8,5";96;"03-07-2015"
14498;535;"6 - 8,5";96;"03-07-2015"
14499;535;"6 - 8,5";96;"03-07-2015"
14500;535;"6 - 8,5";96;"03-07-2015"
14501;535;"6 - 8,5";96;"03-07-2015"
14502;535;"6 - 8,5";96;"03-07-2015"
14503;535;"6 - 8,5";96;"03-07-2015"
14504;535;"6 - 8,5";96;"03-07-2015"
14505;535;"6 - 8,5";96;"03-07-2015"
14506;535;"6 - 8,5";96;"03-07-2015"
14507;535;"6 - 8,5";96;"03-07-2015"
14508;535;"6 - 8,5";96;"03-07-2015"
14509;535;"6 - 8,5";96;"03-07-2015"
14510;535;"6 - 8,5";96;"03-07-2015"
14511;535;"6 - 8,5";96;"03-07-2015"
14512;535;"6 - 8,5";96;"03-07-2015"
14513;535;"6 - 8,5";96;"03-07-2015"
14514;535;"6 - 8,5";96;"03-07-2015"
14515;535;"6 - 8,5";96;"03-07-2015"
14516;535;"6 - 8,5";96;"03-07-2015"
14517;535;"6 - 8,5";96;"03-07-2015"
14518;535;"6 - 8,5";96;"03-07-2015"
14519;535;"6 - 8,5";96;"03-07-2015"
14520;535;"6 - 8,5";96;"03-07-2015"
14521;535;"6 - 8,5";96;"03-07-2015"
14522;535;"6 - 8,5";96;"03-07-2015"
14523;535;"6 - 8,5";96;"03-07-2015"
14524;535;"6 - 8,5";96;"03-07-2015"
14525;535;"6 - 8,5";96;"03-07-2015"
14526;535;"6 - 8,5";96;"03-07-2015"
14527;535;"6 - 8,5";96;"03-07-2015"
14528;535;"6 - 8,5";96;"03-07-2015"
14529;535;"6 - 8,5";96;"03-07-2015"
14530;535;"6 - 8,5";96;"03-07-2015"
14531;535;"6 - 8,5";96;"03-07-2015"
14532;535;"6 - 8,5";96;"03-07-2015"
14533;535;"6 - 8,5";96;"03-07-2015"
14534;535;"6 - 8,5";96;"03-07-2015"
14535;535;"6 - 8,5";96;"03-07-2015"
14536;535;"6 - 8,5";96;"03-07-2015"
14537;535;"6 - 8,5";96;"03-07-2015"
14538;535;"6 - 8,5";96;"03-07-2015"
14539;535;"6 - 8,5";96;"03-07-2015"
14540;535;"6 - 8,5";96;"03-07-2015"
14541;535;"6 - 8,5";96;"03-07-2015"
14542;535;"6 - 8,5";96;"03-07-2015"
14543;535;"6 - 8,5";96;"03-07-2015"
14544;535;"6 - 8,5";96;"03-07-2015"
14545;535;"6 - 8,5";96;"03-07-2015"
14546;535;"6 - 8,5";96;"03-07-2015"
14547;535;"6 - 8,5";96;"03-07-2015"
14548;535;"6 - 8,5";96;"03-07-2015"
14549;535;"6 - 8,5";96;"03-07-2015"
14550;535;"6 - 8,5";96;"03-07-2015"
14551;535;"6 - 8,5";96;"03-07-2015"
14552;535;"6 - 8,5";96;"03-07-2015"
14553;535;"6 - 8,5";96;"03-07-2015"
14554;535;"6 - 8,5";96;"03-07-2015"
14555;535;"6 - 8,5";96;"03-07-2015"
14556;535;"6 - 8,5";96;"03-07-2015"
14557;535;"6 - 8,5";96;"03-07-2015"
14558;535;"6 - 8,5";96;"03-07-2015"
14559;535;"6 - 8,5";96;"03-07-2015"
14560;535;"6 - 8,5";96;"03-07-2015"
14561;535;"6 - 8,5";96;"03-07-2015"
14562;535;"6 - 8,5";96;"03-07-2015"
14563;535;"6 - 8,5";96;"03-07-2015"
14564;535;"6 - 8,5";96;"03-07-2015"
14565;535;"6 - 8,5";96;"03-07-2015"
14566;535;"6 - 8,5";96;"03-07-2015"
14567;535;"6 - 8,5";96;"03-07-2015"
14568;535;"6 - 8,5";96;"03-07-2015"
14569;535;"6 - 8,5";96;"03-07-2015"
14570;535;"6 - 8,5";96;"03-07-2015"
14571;535;"6 - 8,5";96;"03-07-2015"
14572;535;"6 - 8,5";96;"03-07-2015"
14573;535;"6 - 8,5";96;"03-07-2015"
14574;535;"6 - 8,5";96;"03-07-2015"
14575;535;"6 - 8,5";96;"03-07-2015"
14576;535;"6 - 8,5";96;"03-07-2015"
14577;535;"6 - 8,5";96;"03-07-2015"
14578;535;"6 - 8,5";96;"03-07-2015"
14579;535;"6 - 8,5";96;"03-07-2015"
14580;535;"6 - 8,5";96;"03-07-2015"
14581;535;"6 - 8,5";96;"03-07-2015"
14582;535;"6 - 8,5";96;"03-07-2015"
14583;535;"6 - 8,5";96;"03-07-2015"
14584;535;"6 - 8,5";96;"03-07-2015"
14585;535;"6 - 8,5";96;"03-07-2015"
14586;535;"6 - 8,5";96;"03-07-2015"
14587;535;"6 - 8,5";96;"03-07-2015"
14588;535;"6 - 8,5";96;"03-07-2015"
14589;535;"6 - 8,5";96;"03-07-2015"
14590;535;"6 - 8,5";96;"03-07-2015"
14591;535;"6 - 8,5";96;"03-07-2015"
14592;535;"6 - 8,5";96;"03-07-2015"
14593;535;"6 - 8,5";96;"03-07-2015"
14594;535;"6 - 8,5";96;"03-07-2015"
14595;535;"6 - 8,5";96;"03-07-2015"
14596;535;"6 - 8,5";96;"03-07-2015"
14597;535;"6 - 8,5";96;"03-07-2015"
14598;535;"6 - 8,5";96;"03-07-2015"
14599;535;"6 - 8,5";96;"03-07-2015"
14600;535;"6 - 8,5";96;"03-07-2015"
14601;535;"6 - 8,5";96;"03-07-2015"
14602;535;"6 - 8,5";96;"03-07-2015"
14603;535;"6 - 8,5";96;"03-07-2015"
14604;535;"6 - 8,5";96;"03-07-2015"
14605;535;"6 - 8,5";96;"03-07-2015"
14606;535;"6 - 8,5";96;"03-07-2015"
14607;535;"6 - 8,5";96;"03-07-2015"
14608;535;"6 - 8,5";96;"03-07-2015"
14609;535;"6 - 8,5";96;"03-07-2015"
14610;535;"6 - 8,5";96;"03-07-2015"
14611;535;"6 - 8,5";96;"03-07-2015"
14612;535;"6 - 8,5";96;"03-07-2015"
14613;535;"6 - 8,5";96;"03-07-2015"
14614;535;"6 - 8,5";96;"03-07-2015"
14615;535;"6 - 8,5";96;"03-07-2015"
14616;535;"6 - 8,5";96;"03-07-2015"
14617;535;"6 - 8,5";96;"03-07-2015"
14618;535;"6 - 8,5";96;"03-07-2015"
14619;535;"6 - 8,5";96;"03-07-2015"
14620;535;"6 - 8,5";96;"03-07-2015"
14621;535;"6 - 8,5";96;"03-07-2015"
14622;535;"6 - 8,5";96;"03-07-2015"
14623;535;"6 - 8,5";96;"03-07-2015"
14624;535;"6 - 8,5";96;"03-07-2015"
14625;535;"6 - 8,5";96;"03-07-2015"
14626;535;"6 - 8,5";96;"03-07-2015"
14627;535;"6 - 8,5";96;"03-07-2015"
14628;535;"6 - 8,5";96;"03-07-2015"
14629;535;"6 - 8,5";96;"03-07-2015"
14630;535;"6 - 8,5";96;"03-07-2015"
14631;535;"6 - 8,5";96;"03-07-2015"
14632;535;"6 - 8,5";96;"03-07-2015"
14633;535;"6 - 8,5";96;"03-07-2015"
14634;535;"6 - 8,5";96;"03-07-2015"
14635;535;"6 - 8,5";96;"03-07-2015"
14636;535;"6 - 8,5";96;"03-07-2015"
14637;535;"6 - 8,5";96;"03-07-2015"
14638;535;"6 - 8,5";96;"03-07-2015"
14639;535;"6 - 8,5";96;"03-07-2015"
14640;535;"6 - 8,5";96;"03-07-2015"
14641;535;"6 - 8,5";96;"03-07-2015"
14642;535;"6 - 8,5";96;"03-07-2015"
14643;535;"6 - 8,5";96;"03-07-2015"
14644;535;"6 - 8,5";96;"03-07-2015"
14645;535;"6 - 8,5";96;"03-07-2015"
14646;535;"6 - 8,5";96;"03-07-2015"
14647;535;"6 - 8,5";96;"03-07-2015"
14648;535;"6 - 8,5";96;"03-07-2015"
14649;535;"6 - 8,5";96;"03-07-2015"
14650;535;"6 - 8,5";96;"03-07-2015"
14651;535;"6 - 8,5";96;"03-07-2015"
14652;535;"6 - 8,5";96;"03-07-2015"
14653;535;"6 - 8,5";96;"03-07-2015"
14654;535;"6 - 8,5";96;"03-07-2015"
14655;535;"6 - 8,5";96;"03-07-2015"
14656;535;"6 - 8,5";96;"03-07-2015"
14657;535;"6 - 8,5";96;"03-07-2015"
14658;535;"6 - 8,5";96;"03-07-2015"
14659;535;"6 - 8,5";96;"03-07-2015"
14660;535;"6 - 8,5";96;"03-07-2015"
14661;535;"6 - 8,5";96;"03-07-2015"
14662;535;"6 - 8,5";96;"03-07-2015"
14663;535;"6 - 8,5";96;"03-07-2015"
14664;535;"6 - 8,5";96;"03-07-2015"
14665;535;"6 - 8,5";96;"03-07-2015"
14666;535;"6 - 8,5";96;"03-07-2015"
14667;535;"6 - 8,5";96;"03-07-2015"
14668;535;"6 - 8,5";96;"03-07-2015"
14669;535;"6 - 8,5";96;"03-07-2015"
14670;535;"6 - 8,5";96;"03-07-2015"
14671;535;"6 - 8,5";96;"03-07-2015"
14672;535;"6 - 8,5";96;"03-07-2015"
14673;535;"6 - 8,5";96;"03-07-2015"
14674;535;"6 - 8,5";96;"03-07-2015"
14675;535;"6 - 8,5";96;"03-07-2015"
14676;535;"6 - 8,5";96;"03-07-2015"
14677;535;"6 - 8,5";96;"03-07-2015"
14678;535;"6 - 8,5";96;"03-07-2015"
14679;535;"6 - 8,5";96;"03-07-2015"
14680;535;"6 - 8,5";96;"03-07-2015"
14681;535;"6 - 8,5";96;"03-07-2015"
14682;535;"6 - 8,5";96;"03-07-2015"
14683;535;"6 - 8,5";96;"03-07-2015"
14684;535;"6 - 8,5";96;"03-07-2015"
14685;535;"6 - 8,5";96;"03-07-2015"
14686;535;"6 - 8,5";96;"03-07-2015"
14687;535;"6 - 8,5";96;"03-07-2015"
14688;535;"6 - 8,5";96;"03-07-2015"
14689;535;"6 - 8,5";96;"03-07-2015"
14690;535;"6 - 8,5";96;"03-07-2015"
14691;535;"6 - 8,5";96;"03-07-2015"
14692;535;"6 - 8,5";96;"03-07-2015"
14693;535;"6 - 8,5";96;"03-07-2015"
14694;535;"6 - 8,5";96;"03-07-2015"
14695;535;"6 - 8,5";96;"03-07-2015"
14696;535;"6 - 8,5";96;"03-07-2015"
14697;535;"6 - 8,5";96;"03-07-2015"
14698;535;"6 - 8,5";96;"03-07-2015"
14699;535;"6 - 8,5";96;"03-07-2015"
14700;535;"6 - 8,5";96;"03-07-2015"
14701;535;"6 - 8,5";96;"03-07-2015"
14702;535;"6 - 8,5";96;"03-07-2015"
14703;535;"6 - 8,5";96;"03-07-2015"
14704;535;"6 - 8,5";96;"03-07-2015"
14705;535;"6 - 8,5";96;"03-07-2015"
14706;535;"6 - 8,5";96;"03-07-2015"
14707;535;"6 - 8,5";96;"03-07-2015"
14708;535;"6 - 8,5";96;"03-07-2015"
14709;535;"6 - 8,5";96;"03-07-2015"
14710;535;"6 - 8,5";96;"03-07-2015"
14711;535;"6 - 8,5";96;"03-07-2015"
14712;535;"6 - 8,5";96;"03-07-2015"
14713;535;"6 - 8,5";96;"03-07-2015"
14714;535;"6 - 8,5";96;"03-07-2015"
14715;535;"6 - 8,5";96;"03-07-2015"
14716;535;"6 - 8,5";96;"03-07-2015"
14717;535;"6 - 8,5";96;"03-07-2015"
14718;535;"6 - 8,5";96;"03-07-2015"
14719;535;"6 - 8,5";96;"03-07-2015"
14720;535;"6 - 8,5";96;"03-07-2015"
14721;535;"6 - 8,5";96;"03-07-2015"
14722;535;"6 - 8,5";96;"03-07-2015"
14723;535;"6 - 8,5";96;"03-07-2015"
14724;535;"6 - 8,5";96;"03-07-2015"
14725;535;"6 - 8,5";96;"03-07-2015"
14726;535;"6 - 8,5";96;"03-07-2015"
14727;535;"6 - 8,5";96;"03-07-2015"
14728;535;"6 - 8,5";96;"03-07-2015"
14729;535;"6 - 8,5";96;"03-07-2015"
14730;535;"6 - 8,5";96;"03-07-2015"
14731;535;"6 - 8,5";96;"03-07-2015"
14732;535;"6 - 8,5";96;"03-07-2015"
14733;535;"6 - 8,5";96;"03-07-2015"
14734;535;"6 - 8,5";96;"03-07-2015"
14735;535;"6 - 8,5";96;"03-07-2015"
14736;535;"6 - 8,5";96;"03-07-2015"
14737;535;"6 - 8,5";96;"03-07-2015"
14738;535;"6 - 8,5";96;"03-07-2015"
14739;535;"6 - 8,5";96;"03-07-2015"
14740;535;"6 - 8,5";96;"03-07-2015"
14741;535;"6 - 8,5";96;"03-07-2015"
14742;535;"6 - 8,5";96;"03-07-2015"
14743;535;"6 - 8,5";96;"03-07-2015"
14744;535;"6 - 8,5";96;"03-07-2015"
14745;535;"6 - 8,5";96;"03-07-2015"
14746;535;"6 - 8,5";96;"03-07-2015"
14747;535;"6 - 8,5";96;"03-07-2015"
14748;535;"6 - 8,5";96;"03-07-2015"
14749;535;"6 - 8,5";96;"03-07-2015"
14750;535;"6 - 8,5";96;"03-07-2015"
14751;535;"6 - 8,5";96;"03-07-2015"
14752;535;"6 - 8,5";96;"03-07-2015"
14753;535;"6 - 8,5";96;"03-07-2015"
14754;535;"6 - 8,5";96;"03-07-2015"
14755;535;"6 - 8,5";96;"03-07-2015"
14756;535;"6 - 8,5";96;"03-07-2015"
14757;535;"6 - 8,5";96;"03-07-2015"
14758;535;"6 - 8,5";96;"03-07-2015"
14759;535;"6 - 8,5";96;"03-07-2015"
14760;535;"6 - 8,5";96;"03-07-2015"
14761;535;"6 - 8,5";96;"03-07-2015"
14762;535;"6 - 8,5";96;"03-07-2015"
14763;535;"6 - 8,5";96;"03-07-2015"
14764;535;"6 - 8,5";96;"03-07-2015"
14765;535;"6 - 8,5";96;"03-07-2015"
14766;535;"6 - 8,5";96;"03-07-2015"
14767;535;"6 - 8,5";96;"03-07-2015"
14768;535;"6 - 8,5";96;"03-07-2015"
14769;535;"6 - 8,5";96;"03-07-2015"
14770;535;"6 - 8,5";96;"03-07-2015"
14771;535;"6 - 8,5";96;"03-07-2015"
14772;535;"6 - 8,5";96;"03-07-2015"
14773;535;"6 - 8,5";96;"03-07-2015"
14774;535;"6 - 8,5";96;"03-07-2015"
14775;535;"6 - 8,5";96;"03-07-2015"
14776;535;"6 - 8,5";96;"03-07-2015"
14777;535;"6 - 8,5";96;"03-07-2015"
14778;535;"6 - 8,5";96;"03-07-2015"
14779;535;"6 - 8,5";96;"03-07-2015"
14780;535;"6 - 8,5";96;"03-07-2015"
14781;535;"6 - 8,5";96;"03-07-2015"
14782;535;"6 - 8,5";96;"03-07-2015"
14783;535;"6 - 8,5";96;"03-07-2015"
14784;535;"6 - 8,5";96;"03-07-2015"
14785;535;"6 - 8,5";96;"03-07-2015"
14786;535;"6 - 8,5";96;"03-07-2015"
14787;535;"6 - 8,5";96;"03-07-2015"
14788;535;"6 - 8,5";96;"03-07-2015"
14789;535;"6 - 8,5";96;"03-07-2015"
14790;535;"6 - 8,5";96;"03-07-2015"
14791;535;"6 - 8,5";96;"03-07-2015"
14792;535;"6 - 8,5";96;"03-07-2015"
14793;535;"6 - 8,5";96;"03-07-2015"
14794;535;"6 - 8,5";96;"03-07-2015"
14795;535;"6 - 8,5";96;"03-07-2015"
14796;535;"6 - 8,5";96;"03-07-2015"
14797;535;"6 - 8,5";96;"03-07-2015"
14798;535;"6 - 8,5";96;"03-07-2015"
14799;535;"6 - 8,5";96;"03-07-2015"
14800;535;"6 - 8,5";96;"03-07-2015"
14801;535;"6 - 8,5";96;"03-07-2015"
14802;535;"6 - 8,5";96;"03-07-2015"
14803;535;"6 - 8,5";96;"03-07-2015"
14804;535;"6 - 8,5";96;"03-07-2015"
14805;535;"6 - 8,5";96;"03-07-2015"
14806;535;"6 - 8,5";96;"03-07-2015"
14807;535;"6 - 8,5";96;"03-07-2015"
14808;535;"6 - 8,5";96;"03-07-2015"
14809;535;"6 - 8,5";96;"03-07-2015"
14810;535;"6 - 8,5";96;"03-07-2015"
14811;535;"6 - 8,5";96;"03-07-2015"
14812;535;"6 - 8,5";96;"03-07-2015"
14813;535;"6 - 8,5";96;"03-07-2015"
14814;535;"6 - 8,5";96;"03-07-2015"
14815;535;"6 - 8,5";96;"03-07-2015"
14816;535;"6 - 8,5";96;"03-07-2015"
14817;535;"6 - 8,5";96;"03-07-2015"
14818;535;"6 - 8,5";96;"03-07-2015"
14819;535;"6 - 8,5";96;"03-07-2015"
14820;535;"6 - 8,5";96;"03-07-2015"
14821;535;"6 - 8,5";96;"03-07-2015"
14822;535;"6 - 8,5";96;"03-07-2015"
14823;535;"6 - 8,5";96;"03-07-2015"
14824;535;"6 - 8,5";96;"03-07-2015"
14825;535;"6 - 8,5";96;"03-07-2015"
14826;535;"6 - 8,5";96;"03-07-2015"
14827;535;"6 - 8,5";96;"03-07-2015"
14828;535;"6 - 8,5";96;"03-07-2015"
14829;535;"6 - 8,5";96;"03-07-2015"
14830;535;"6 - 8,5";96;"03-07-2015"
14831;535;"6 - 8,5";96;"03-07-2015"
14832;535;"6 - 8,5";96;"03-07-2015"
14833;535;"6 - 8,5";96;"03-07-2015"
14834;535;"6 - 8,5";96;"03-07-2015"
14835;535;"6 - 8,5";96;"03-07-2015"
14836;535;"6 - 8,5";96;"03-07-2015"
14837;535;"6 - 8,5";96;"03-07-2015"
14838;535;"6 - 8,5";96;"03-07-2015"
14839;535;"6 - 8,5";96;"03-07-2015"
14840;535;"6 - 8,5";96;"03-07-2015"
14841;535;"6 - 8,5";96;"03-07-2015"
14842;535;"6 - 8,5";96;"03-07-2015"
14843;535;"6 - 8,5";96;"03-07-2015"
14844;535;"6 - 8,5";96;"03-07-2015"
14845;535;"6 - 8,5";96;"03-07-2015"
14846;535;"6 - 8,5";96;"03-07-2015"
14847;535;"6 - 8,5";96;"03-07-2015"
14848;535;"6 - 8,5";96;"03-07-2015"
14849;535;"6 - 8,5";96;"03-07-2015"
14850;535;"6 - 8,5";96;"03-07-2015"
14851;535;"6 - 8,5";96;"03-07-2015"
14852;535;"6 - 8,5";96;"03-07-2015"
14853;535;"6 - 8,5";96;"03-07-2015"
14854;535;"6 - 8,5";96;"03-07-2015"
14855;535;"6 - 8,5";96;"03-07-2015"
14856;535;"6 - 8,5";96;"03-07-2015"
